id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.77 1						
159221	xxxx	?	?	?	?	
159222	x	?	?	?	?	
# KTU 2.77 2						
159223	xxxh	?	?	?	?	DULAT: NOT FOUND
159224	ax	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 3						
159225	ˤm	ˤm(I)	ʕm (I)	prep.	to	
159226	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
159227	x	?	?	?	?	
# KTU 2.77 4						
159228	mitm	mi(t/tm	mỉt	n. f.	a hundred	
159229	ṯql	ṯql/	ṯql	n. m.	shekel	
# KTU 2.77 5						
159230	tḥmk	tḥm/	tḥm	n. m.	message	
159231	px	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 6						
159232	w	w	w	conj.	and	
159233	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
159234	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.77 7						
159235	d	d	d	det. or rel. functor	the one(s) of	
159236	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
159237	ly	l(I)+y	l (I)	prep.	to	
159238		?	?	?	?	
# KTU 2.77 8						
159239	ḥd	ḥdy[	/ḥ-d-y/	vb	to see	
159240	hlny	hlny	hlny	deictic adv. functor	behold	
159241	px	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 9						
159242	bnš	bnš/	bnš	n. m.	man	
159243	bir	bir/	bỉr	TN/n. f.	biʾiru	
# KTU 2.77 10						
159244	xxxxk	?	?	?	?	DULAT: NOT FOUND
159245	d	d	d	det. or rel. functor	the one(s) of	
159246	x	?	?	?	?	
# KTU 2.77 11						
159247		?	?	?	?	
159248	x	?	?	?	?	
# KTU 2.77 12						
159249	xxxkn	?	?	?	?	DULAT: NOT FOUND
159250	w	w	w	conj.	and	
# KTU 2.77 13						
159251	w	w	w	conj.	and	
159252	ypn	ypn	ypn	?		
159253	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
# KTU 2.77 14						
159254	w	w	w	conj.	and	
159255	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
159256	tˤw	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 15						
159257	w	w	w	conj.	and	
159258	ḥd	ḥdy[	/ḥ-d-y/	vb	to see	
159259	ax	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 16						
159260	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
159261	kx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 17						
159262	ˤmn	ˤm(I)+n	ʕm (I)	prep.	to	
159263	pr	pr(II)/; pr(I)/	pr (II); pr (I)	n. m.; n. m.	young bull; fruit	
# KTU 2.77 18						
159264	ḥd	ḥdy[	/ḥ-d-y/	vb	to see	
159265	mlx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.77 19						
159266	prḫn	prḫn/	prḫn	PN	flower-like	
# KTU 2.77 20						
159267	xxxx	?	?	?	?	
