id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.53 1						
158525	lik	lʔk[	/l-ʔ-k/	vb	to send (a message)	
158526	x	?	?	?	?	
# KTU 2.53 2						
158527	nh	ˤl(I)+h(I); ˤl(I)+h(II); ˤn(I)/+h(I)	ʕl (I), -h (I); ʕl (I), -h (II); ʕn (I), -h (I)	prep., pers. pn./morph.; prep., adv. functor; n. f., pers. pn./morph.	upon, his /her (hers) / its; upon, to; eye, his /her (hers) / its	
158528	š	š/	š	n. m.	ram	
# KTU 2.53 3						
158529	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158530	ḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 2.53 4						
158531	x	?	?	?	?	
