id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.169 1						
155612	ydy	yd(I)/+y; !y!(ydy(I)[; !y!(ydy(II)[	yd (I); /y-d-y/ (I); /y-d-y/ (II)	n. f.; vb; vb	hand; to throw; to rip	
155613	dbbm	dbb(II)/m; dbb(I)/m	dbb (II); dbb (I)	n. m.; n. m.	(sorcerer) adversary; beast	
155614	d	d	d	det. or rel. functor	the one(s) of	
155615	ġzrm	ġzr/m	ġzr	n. m.	lad	
155616		?	?	?	?	
155617	tgḫṭk	!t!gḫṭ[	/g-ḫ-ṭ/	vb	to cast out	
155618	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 1.169 2						
155619	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
155620	tgḫṭk	!t!gḫṭ[	/g-ḫ-ṭ/	vb	to cast out	
155621	w	w	w	conj.	and	
155622	tṣu	yṣʔ[	/y-ṣ-ʔ/	vb	to go out	
155623	lpn	?	?	?	?	DULAT: NOT FOUND
155624	ql	ql[; ql(I)/	/q-l/; ql (I)	vb; n. m.	to fall (down); voice	
155625	ṯˤy	ṯˤy(I)/; ṯˤy[	ṯʕy (I); /ṯ-ʕ-y/	n. m.; vb	minister; to offer	
# KTU 1.169 3						
155626	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
155627	qṭr	qṭr/	qṭr	n. m.	smoke	
155628	urbtm	urb(t/tm	ủrbt	n. f.	window	
155629	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
155630	bṯn	bṯn/	bṯn	n. m.	serpent	
155631	ˤmdm	ˤmd/	ʕmd	n. m.	support or foot of a wall	
# KTU 1.169 4						
155632	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
155633	yˤlm	yˤl(I)/m; !y!ˤlm[	yʕl (I); /ʕ-l-m/	n. m.; vb	mountain goat; to be known	
155634	ẓrh	ẓr(I)/	ẓr (I)	n. m.	back	
155635	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
155636	lbim	lbu/	lbủ	n. m.	lion	
155637	skh	sk(II)/+h	sk (II)	n. m.	den	
# KTU 1.169 5						
155638	ḫṭ	ḫṭ/	ḫṭ	n.	sceptre	
155639	nqh	!n!qh[	/n-q-h/	vb	to prepare	
155640	u	u	ủ	conj.	or	
155641	qrb	qrb[; qrb/	/q-r-b/; qrb	vb; n. m.	to approach; inside	
155642	ḫṭ	ḫṭ/	ḫṭ	n.	sceptre	
155643	tḫṭa	!t!ḫṭʔ[	/ḫ-ṭ-ʔ/	vb	to make a mistake	
155644	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155645	gbk	gb(II)/+k	gb (II)	n. m.	spine	
# KTU 1.169 6						
155646	w	w	w	conj.	and	
155647	tršˤ	!t!ršˤ[	/r-š-ʕ/	vb	to harm	
155648	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155649	tmntk	tmnt/+k(I); tmn(I)/+k(I)	tmnt, -k (I); tmn (I), -k (I)	n. f., pers. pn./morph.; n. m., pers. pn./morph.	frame, your(s); frame, your(s)	
