id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.7 1						
141471	xxx	?	?	?	?	
# KTU 1.7 2						
141472	ḥbšh	ḥbš(I)/	ḥbš (I)	n. m.	cinch	
141473	ˤtkt	ˤtk[	/ʕ-t-k/	vb	to tie	
141474	rišt	riš(I)/t=	rỉš (I)	n. m.	head	
# KTU 1.7 3						
141475	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141476	bmthhy	?	?	?	?	DULAT: NOT FOUND
141477	bth	bt(II)/+h	bt (II)	n. m.	house	
141478	tˤrb	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb	to enter	
# KTU 1.7 4						
141479	w	w	w	conj.	and	
141480	lšbˤt	?	?	?	?	DULAT: NOT FOUND
141481	tmtḫṣ	!t!mḫṣ[	/m-ḫ-ṣ/	vb	to wound	
141482	b	b	b	prep.	in	
141483	ˤmq	ˤmq(I)/; ˤmq(II)/	ʕmq (I); ʕmq (II)	n. m.; adj. m.	valley; tough	
# KTU 1.7 5						
141484	tḫtṣb	tḫtṣb/	tḫtṣb	n. m.	battle	
141485	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
141486	qrtm	qr(t(I)/tm	qrt (I)	n. f.	city	
141487	tṯˤr	!t!ṯˤr[	/ṯ-ʕ-r/	vb	to prepare (the table)	
141488	ṯlḥntl	?	?	?	?	DULAT: NOT FOUND
141489	ṣbim	ṣbu(I)/	ṣbủ (I)	n. m.	army	
141490	ksat	ks/	ks	n. m.	seat	
# KTU 1.7 6						
141491	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141492	ġzrm	ġzr/m	ġzr	n. m.	lad	
141493	mid	mi/	mỉ	n.	abundance	
141494	tmtḫṣn	!t!mḫṣ[	/m-ḫ-ṣ/	vb	to wound	
141495	wtˤn	?	?	?	?	DULAT: NOT FOUND
141496	tḫtṣb	tḫtṣb/	tḫtṣb	n. m.	battle	
# KTU 1.7 7						
141497	w	w	w	conj.	and	
141498	tḥdy	!t!ḥdy[	/ḥ-d-y/	vb	to see	
141499	ˤnt	ˤn(I)/t=;ˤn(t(I)/t;ˤnt(II)	ʕn (I); ʕnt (I); ʕnt (II)	n. f.; DN; adv.	eye; ʿAnatu/Anat; now	
141500	tġdd	!t!ġdd[	/ġ-d-d/	vb	to swell	
141501	kbdh	kbd(I)/+h	kbd (I)	n.	liver	
141502	bṣḥq	?	?	?	?	DULAT: NOT FOUND
141503	ymlu	!y!mlʔ[	/m-l-ʔ/	vb	to be full	
141504	lbh	lb/+h(I); lb/+h(II)	lb, -h (I); lb, -h (II)	n. m., pers. pn./morph.; n. m., adv. functor	heart, his /her (hers) / its; heart, to	
# KTU 1.7 8						
141505	b	b	b	prep.	in	
141506	šmḫt	šmḫ(t/t	šmḫt	n. f.	joy	
141507	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
141508	ˤnt	ˤn(I)/t=;ˤn(t(I)/t;ˤnt(II)	ʕn (I); ʕnt (I); ʕnt (II)	n. f.; DN; adv.	eye; ʿAnatu/Anat; now	
141509	tšyt	tšy(t/t	tšyt	n. f.	triumph	
141510	tḥthk	tḥt(I)+k(I)	tḥt (I), -k (I)	prep., pers. pn./morph.	under, your(s)	
141511	kdrt	kdr/t=	kdrt	n. f.	ball	
141512	riš	riš(I)/	rỉš (I)	n. m.	head	
# KTU 1.7 9						
141513	ˤlh	ˤl(I)+h	ʕl (I)	prep.	upon	
141514	kirbym	?	?	?	?	DULAT: NOT FOUND
141515	kp	kp/	kp	n. f.	palm (of the hand)	
141516	kbrk	kbr/+k(I)	kbr, -k (I)	PN, pers. pn./morph.	kbr, your(s)	
141517	tġll	!t!ġll[	/ġ-l-l/	vb	to insert	
141518	b	b	b	prep.	in	
141519	dm	dm(II)/; dm(I)	dm (II); dm (I)	n. m.; functor	blood; since	
# KTU 1.7 10						
141520	ḏmr	ḏmr(I)[; ḏmr(I)/	/ḏ-m-r/ (I); ḏmr (I)	vb; n. m.	to protect; guardian	
141521	ḥlqm	ḥlq/m	ḥlq	n. m.	part	
141522	bmmˤ	?	?	?	?	DULAT: NOT FOUND
141523	mhrm	mhr(I)/m	mhr (I)	n. m.	warrior (trained	
141524	ˤd	ˤd(III)/; ˤd(II)/	ʕd (III); ʕd (II)	n. m.; n. m.	throne; time	
141525	trġb	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 11						
141526	xk	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 12						
141527	xh	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 13						
141528	x	?	?	?	?	
# KTU 1.7 14						
141529	xrlx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 15						
141530	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
141531	lli	llu/	llủ	n. m.	suckling (lamb or kid)	
141532	x	?	?	?	?	
# KTU 1.7 16						
141533	kprḫ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 17						
141534	w	w	w	conj.	and	
141535	tqr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 18						
141536	ˤd	ˤd(III)/; ˤd(II)/	ʕd (III); ʕd (II)	n. m.; n. m.	throne; time	
141537	tšbˤ	!t!šbˤ(II)[	/š-b-ʕ/ (II)	vb	to be sated	
# KTU 1.7 19						
141538	klyn	kly[	/k-l-y/	vb	to finish	
# KTU 1.7 20						
141539	špk	špk[	/š-p-k/	vb	to spill	
141540	ux	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 21						
141541	trḥṣ	!t!rḥṣ[	/r-ḥ-ṣ/	vb	to wash	
141542	yd	yd(I)/; bd(IV); yd(II)/	yd (I); bd (IV); yd (II)	n. f.; prep.; n. m.	hand; into the hands of; love	
# KTU 1.7 22						
141543	id	id	ỉd	conj.	when	
141544	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
141545	šmn	šmn(I)/	šmn (I)	n. m.	oil	
# KTU 1.7 23						
141546	tšt	!t!št[; šty[	/š-t/; /š-t-y/	vb; vb	to place; to drink	
141547	rimtl	?	?	?	?	DULAT: NOT FOUND
141548	irth	irt/+h	ỉrt	n. f.	breast	
141549	mšr	mšr(I)/; mšr(II)/	mšr (I); mšr (II)	n. m.; n.	justice; song	
141550	ldd	yld[+d	/y-l-d/, -d	vb, →	to give birth (to),	
141551	aliyn	aliyn/	ảlỉyn	adj. m.	The Very / Most Powerful	
141552	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.7 24						
141553	ahbt	ahb(t/t	ảhbt	n. f.	love	
141554	pdry	pdr(I)/+y(I); pdr(I)/+y(II)	pdr (I), -y (I); pdr (I), -y (II)	n. m., prep.; n. m., postp. functor	town, my; town, yes	
141555	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
141556	ar	a/	ả	n.	light	
141557	yd	yd(I)/; bd(IV); yd(II)/	yd (I); bd (IV); yd (II)	n. f.; prep.; n. m.	hand; into the hands of; love	
141558	ṭly	ṭl/+y(I); ṭl/+y(II)	ṭl, -y (I); ṭl, -y (II)	n. m., prep.; n. m., postp. functor	dew, my; dew, yes	
141559	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
141560	rb	rb(II)/; rb(I)/; rb/	rb (II); rb (I); rb(b)	n. m.; adj. m.; n. m.	chief; great; drizzle	
141561	dd	dd(II)/	dd (II)	n. m.	cauldronful	
# KTU 1.7 25						
141562	arṣy	arṣ/+y(I); arṣ/+y(II)	ảrṣ, -y (I); ảrṣ, -y (II)	n. f., prep.; n. f., postp. functor	earth, my; earth, yes	
141563	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
141564	yˤbdr	yˤbdr/	yʕbdr	DN	Yaʿibdarru/"(Daughter) of the Wide World"/attribute of ảrṣy, daughter of the god bʕl (etym. unc.)	
# KTU 1.7 26						
141565	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
141566	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141567	btlt	btl(t/t	btlt	n. f.	virgin	
141568	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
141569	ṯny	ṯny[	/ṯ-n-y/	vb	to repeat	
141570	lybmt	?	?	?	?	DULAT: NOT FOUND
141571	limm	li(I)/m	lỉm (I)	n. m.	people	
141572	tḥm	tḥm/	tḥm	n. m.	message	
141573	aliyn	aliyn/	ảlỉyn	adj. m.	The Very / Most Powerful	
141574	bˤl	bˤl(II)/	bʕl (II)	DN	Baʿlu/Baal	
# KTU 1.7 27						
141575	hwt	hw(t(I)/t;hw(t(I)/t	hwt (I); hwt (I)	n. f.; n. f.	word/matter; word/matter	
141576	aliy	aliy/	ảlỉy	adj. m.	The Most Powerful	
141577	qrdm	qrd(I)/m	qrd (I)	n. m.	hero	
141578	qryy	qry[	/q-r-y/	vb	to meet	
141579	barṣ	?	?	?	?	DULAT: NOT FOUND
141580	mlḥmt	mlḥm(t/t	mlḥmt	n. f.	war	
141581	š	š/	š	n. m.	ram	
# KTU 1.7 28						
141582	t	/t, /t=;[t, [t=, [t==, [t===	;	;	;	
141583	bˤprmddym	?	?	?	?	DULAT: NOT FOUND
141584	sk	sk(I)/	sk (I)	n. m.	coverlet	
141585	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
141586	lkbd	?	?	?	?	DULAT: NOT FOUND
141587	ars	?	?	?	?	DULAT: NOT FOUND
141588	arbdd	arbdd/	ảrbdd	n. m.	rest	
# KTU 1.7 29						
141589	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
141590	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
141591	šdm	šd(I)/m	šd (I)	n. m.	open field	
141592	ḥšk	ḥšk[	/ḥ-š-k/	vb	to seize	
141593	ˤṣk	ˤṣ/+k	ʕṣ	n. m.	tree	
141594	ˤbṣk	ˤbṣ(I)/+k	ʕbṣ (I)	n. m.	mace	
141595	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
141596	pˤnk	pˤn/+k	pʕn	n. f.	foot	
141597	tls	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 30						
141598	mn	mn(IV)	mn (IV)	?	?	
141599	ˤmy	ˤm(I)+y	ʕm (I)	prep.	to	
141600	twtḥ	!t!w]t]ḥ(y[	/w-ḥ-y/	vb	to hasten	
141601	išdk	išd/+k	ỉšd	n. m.	leg	
141602	dm	dm(II)/; dm(I)	dm (II); dm (I)	n. m.; functor	blood; since	
141603	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
141604	iṯ	iṯ(I)/	ỉṯ (I)	n. m.	presence	
141605	ly	l(I)+y	l (I)	prep.	to	
141606	dargmk	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 31						
141607	hwt	hw(t(I)/t;hw(t(I)/t	hwt (I); hwt (I)	n. f.; n. f.	word/matter; word/matter	
141608	d	d	d	det. or rel. functor	the one(s) of	
141609	aṯnykrgm	?	?	?	?	DULAT: NOT FOUND
141610	ˤṣ	ˤṣ/	ʕṣ	n. m.	tree	
# KTU 1.7 32						
141611	w	w	w	conj.	and	
141612	lḫšt	lḫš(t/t	lḫšt	n. f.	chatter	
141613	abntant	?	?	?	?	DULAT: NOT FOUND
141614	šmm	šm(I)/m	šmm (I)	n. m.	heavens	
141615	ˤm	ˤm(I)	ʕm (I)	prep.	to	
141616	arṣ	arṣ/	ảrṣ	n. f.	earth	
141617	thmt	thm/t=	thmt	n. f.	Primordial Ocean	
# KTU 1.7 33						
141618	ˤm	ˤm(I)	ʕm (I)	prep.	to	
141619	kbkbmabn	?	?	?	?	DULAT: NOT FOUND
141620	brq	brq(I)/	brq (I)	n. m.	ray	
141621	dl	dl/	dl	adj. m.	poor	
141622	tdˤ	ydˤ(I)[	/y-d-ʕ/ (I)	vb	to know	
141623	šmm	šm(I)/m	šmm (I)	n. m.	heavens	
141624	atm	at(I)/; ʔtw[; atm/	ảt (I); /ʔ-t-w/; ảtm	pers. pn.; vb; pers. pn.	you; to come; you	
# KTU 1.7 34						
141625	w	w	w	conj.	and	
141626	ank	ank/	ảnk	pers. pn.	I	
141627	ibġy	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 35						
141628	hl	hl	hl	deictic adv. functor	behold	
141629	yˤmdn	!y!ˤmd[	/ʕ-m-d/	vb	?	
141630	i	i(I)	ỉ (I)	interj.	woe	
# KTU 1.7 36						
141631	kpr	kpr(II)/	kpr (II)	n. m.	henna (powder or dye)	
141632	šbˤ	šbˤ(I)/	šbʕ (I)	n. num.	seven	
141633	bnt	bn(t(II)/t;bn(t(I)/t;bnt(III)/	bnt (II); bnt (I); bnt (III)	n. f.; n. f.; n. m.	produce; masonry; tamarisk	
141634	rḥ	rḥ(I)/; rḥ(II)/	rḥ (I); rḥ (II)	n. f.; n. m.	wind; aroma	
141635	gdm	gd(I)/m; gd(II)/m	gd (I); gd (II)	n. m.; n. m.	coriander; sinew	
141636	wanhbm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.7 37						
141637	klat	kla(t/t	klảt(n)	n. f.	both	
141638	ṯġrt	ṯġr(I)/t=	ṯġr (I)	n. m.	gate	
141639	bht	b(II)/t=	bt (II)	n. m.	house	
141640	ˤnt	ˤn(I)/t=;ˤn(t(I)/t;ˤnt(II)	ʕn (I); ʕnt (I); ʕnt (II)	n. f.; DN; adv.	eye; ʿAnatu/Anat; now	
141641	wtqry	?	?	?	?	DULAT: NOT FOUND
141642	ġlmm	ġlm/+m(I); ġlm/+m(II)	ġlm, -m (I); ġlm, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	boy, ; boy, und das (ist) so!	
141643	bšt	?	?	?	?	DULAT: NOT FOUND
141644	ġr	ġr(I)/; ġr(III)/	ġr (I); ġr (III)	n. m.; n. m.	mountain; skin	
# KTU 1.7 38						
141645	ap	ap(I); ap(II)/	ảp (I); ảp (II)	adv./conj.; n. m.	also; nose	
141646	ˤnt	ˤn(I)/t=;ˤn(t(I)/t;ˤnt(II)	ʕn (I); ʕnt (I); ʕnt (II)	n. f.; DN; adv.	eye; ʿAnatu/Anat; now	
141647	tmtḫṣ	!t!mḫṣ[	/m-ḫ-ṣ/	vb	to wound	
141648	bˤmq	?	?	?	?	DULAT: NOT FOUND
141649	tḫtṣb	tḫtṣb/	tḫtṣb	n. m.	battle	
141650	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
141651	qrytm	qry(t/tm	qryt	n. f.	city	
141652	tmḫṣ	!t!mḫṣ[	/m-ḫ-ṣ/	vb	to wound	
# KTU 1.7 39						
141653	lim	lim(I)/	lỉm (I)	n. m.	people	
141654	ḫp	ḫp(I)/	ḫp (I)	n. m.	shore	
141655	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
141656	x	?	?	?	?	
# KTU 1.7 40						
141657	ilm	il(I)/m	ỉl (I)	n. m.	god	
141658	w	w	w	conj.	and	
141659	t	/t, /t=;[t, [t=, [t==, [t===	;	;	;	
# KTU 1.7 41						
