id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.6 1						
161090	x	?	?	?	?	
# KTU 3.6 2						
161091	rḥ	rḥ(I)/; rḥ(II)/	rḥ (I); rḥ (II)	n. f.; n. m.	wind; aroma	
161092	ypḥ	ypḥ/	ypḥ	n. m.	witness	
# KTU 3.6 3						
161093	ḥmrm	ḥmr(I)/m	ḥmr (I)	n. m.	donkey	
# KTU 3.6 4						
161094	ˤnm	ˤn(I)/	ʕn (I)	n. f.	eye	
# KTU 3.6 5						
161095	mqpm	mqb/+m(I); mqb/+m(II)	mqb, -m (I); mqb, -m (II)	n., morph.; n., emph. or det. encl. morph.	punch, ; punch, und das (ist) so!	
# KTU 3.6 6						
161096	xḥym	?	?	?	?	DULAT: NOT FOUND
# KTU 3.6 7						
161097	mˤṣd	mˤṣd/	mʕṣd	n. m.	sickle	
# KTU 3.6 8						
161098	kṣn	?	?	?	?	DULAT: NOT FOUND
# KTU 3.6 9						
161099	x	?	?	?	?	
