id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.117 1						
154064	x	?	?	?	?	
# KTU 1.117 2						
154065		?	?	?	?	
154066	nbl	ybl[	/y-b-l/	vb	to carry	
154067	kl	kl/	kl	n. m.	totality (of)	
# KTU 1.117 3						
154068	nynil	?	?	?	?	DULAT: NOT FOUND
154069	abh	ab/+h	ảb	n. m.	father	
154070	ilmšr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.117 4						
154071	lkw	?	?	?	?	DULAT: NOT FOUND
154072	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
154073	h	+h, +h=; ~h	-h (I); -h(II)	suff. pn. morph.; adv. functor	his /her (hers) / its; to, towards	
154074	ilt	il(t(I)/t	ỉlt (I)	n. f.	goddess	
# KTU 1.117 5						
154075	dt	d	d	det. or rel. functor	the one(s) of	
154076	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
154077	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
154078	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
154079	ilm	il(I)/m	ỉl (I)	n. m.	god	
# KTU 1.117 6						
154080	il	il(I)/	ỉl (I)	n. m.	god	
154081	mẓll	mẓll/	mẓll	n. m.	shelter	
154082	bnh	bn(I)/+h	bn (I)	n. m.	son	
# KTU 1.117 7						
154083	pdry	pdr(I)/+y(I); pdr(I)/+y(II)	pdr (I), -y (I); pdr (I), -y (II)	n. m., prep.; n. m., postp. functor	town, my; town, yes	
154084	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154085	ar	a/	ả	n.	light	
# KTU 1.117 8						
154086	ˤd	ˤd(III)/; ˤd(II)/	ʕd (III); ʕd (II)	n. m.; n. m.	throne; time	
154087	mtm	mt(II)/; mt[; m(I)/t=	mt (II); /m-t/; mt (I)	n. m.; vb; n. m.	death; to die; dead person	
154088	šknt	škn[	/š-k-n/	vb	to be placed	
# KTU 1.117 9						
154089	x	?	?	?	?	
154090	ġr	ġr(I)/; ġr(III)/	ġr (I); ġr (III)	n. m.; n. m.	mountain; skin	
154091	ṭlm	ṭl/+m(I); ṭl/+m(II)	ṭl, -m (I); ṭl, -m (II)	n. m., morph.; n. m., emph. or det. encl. morph.	dew, ; dew, und das (ist) so!	
# KTU 1.117 10						
154092	ryt	?	?	?	?	DULAT: NOT FOUND
154093	aṣṣ	nṣṣ[	/n-ṣ-ṣ/	vb	to take flight	
154094	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
154095	nṣ	nsk/; nṣ(I)/	nsk; nṣ (I)	n. m.; n. m.	caster; bird	
# KTU 1.117 11						
154096	m	l(I)	l (I)	prep.	to	
154097	wtˤn	?	?	?	?	DULAT: NOT FOUND
154098	pdry	pdr(I)/+y(I); pdr(I)/+y(II)	pdr (I), -y (I); pdr (I), -y (II)	n. m., prep.; n. m., postp. functor	town, my; town, yes	
# KTU 1.117 12						
154099	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
154100	arx	?	?	?	?	DULAT: NOT FOUND
154101	ṯbtk	ṯb(t/t	ṯbt	n. f.	seat	
# KTU 1.117 13						
154102	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
