id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.85 1						
150496	spr	spr(II)/; spr[; spr(I)/	spr (II); /s-p-r/; spr (I)	n. m.; vb; n. m.	tablet / register; to count; scribe	
150497	nˤm	nˤm(I)/; nˤm(II)/	nʕm (I); nʕm (II)	adj. m.; n. m.	handsome; grace	
150498	śśwm	ss/	s:śs	n.	horse	
# KTU 1.85 2						
150499	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150500	ygˤr	!y!gˤr[	/g-ʕ-r/	vb	to reproach	
150501	śśw	ss/	s:śs	n.	horse	
150502	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150503	ˤqrbn	ˤqrbn/	ʕqrbn	n. m.	Skorpionspflanze	
# KTU 1.85 3						
150504	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150505	w	w	w	conj.	and	
150506	ymsś	!y!mss[	/m-s-s(/ś)/	vb	to be liquefied	
150507	hm	hm(II)	hm (II)	conj./interr. functor	if	
150508	b	b	b	prep.	in	
150509	mskt	msk(t/t	mskt	n. f.	mixture	
150510	dlḥt	dlḥ(t/t	dlḥt	adj. f.	thick	
# KTU 1.85 4						
150511	hm	hm(II)	hm (II)	conj./interr. functor	if	
150512	b	b	b	prep.	in	
150513	mndġ	mndġ/	mndġ	n. m.		
150514	w	w	w	conj.	and	
150515	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150516	b	b	b	prep.	in	
150517	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 5						
150518	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150519	ḫr	ḫr(I)/; ḫr[	ḫr (I); /ḫ-r(-r)/	n. m.; vb	cave; to have spasms (of diarrhoea)	
150520	śśw	ss/	s:śs	n.	horse	
150521	mġmġ	mġmġ/	mġmġ	n. m.		
150522	w	w	w	conj.	and	
150523	bṣql	bṣql/	bṣql	n. m.	sprout	
150524	ˤrgz	ˤrgz(I)/	ʕrgz (I)	n. m.	juniper berries (?)	
# KTU 1.85 6						
150525	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150526	aḥdh	aḥd/+h	ảḥd	adj. num./adv. num.	one	
150527	w	w	w	conj.	and	
150528	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150529	b	b	b	prep.	in	
150530	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 7						
150531	w	w	w	conj.	and	
150532	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150533	ḫr	ḫr(I)/; ḫr[	ḫr (I); /ḫ-r(-r)/	n. m.; vb	cave; to have spasms (of diarrhoea)	
150534	śśw	ss/	s:śs	n.	horse	
150535	ḫndrṯ	ḫndrṯ/	ḫndrṯ	n. m.	apricot tree	
150536	w	w	w	conj.	and	
150537	ṯqd	ṯqd/	ṯqd	n. m.	almond	
150538	mr	mr(I)/; mr(IV)/; mr(II)/	mr (I); mr (IV); mr (II)	n. m.; adj. m.; adj. m.	myrrh; valiant; bitter	
# KTU 1.85 8						
150539	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150540	aḥdh	aḥd/+h	ảḥd	adj. num./adv. num.	one	
150541	w	w	w	conj.	and	
150542	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150543	b	b	b	prep.	in	
150544	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 9						
150545	w	w	w	conj.	and	
150546	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150547	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
150548	yḫru	!y!ḫrʔ[	/ḫ-r-ʔ/	vb	to defecate	
150549	w	w	w	conj.	and	
150550	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
150551	yṯtn	ṯ]t]n[	/ṯ-n/	vb	to urinate	
150552	śśw	ss/	s:śs	n.	horse	
# KTU 1.85 10						
150553	mss	mss/	mss	n. m.	sap	
150554	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150555	qlql	qlql/	qlql	n. m.	cardamome	
150556	w	w	w	conj.	and	
150557	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150558	ˤrgz	ˤrgz(I)/	ʕrgz (I)	n. m.	juniper berries (?)	
# KTU 1.85 11						
150559	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150560	aḥdh	aḥd/+h	ảḥd	adj. num./adv. num.	one	
150561	w	w	w	conj.	and	
150562	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150563	b	b	b	prep.	in	
150564	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 12						
150565	w	w	w	conj.	and	
150566	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150567	aḫd	ʔḫd[	/ʔ-ḫ-d(/ḏ)/	vb	to collect	
150568	akl	akl(II)/	ảkl (II)	n. m.	grain	
150569	śśw	ss/	s:śs	n.	horse	
150570	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150571	mkšr	mkšr/	mkšr	n. m.	semolina	
# KTU 1.85 13						
150572	grn	grn(I)/; grn(II)/	grn (I); grn (II)	n. m.; adj. m.	threshing-floor; current	
150573	w	w	w	conj.	and	
150574	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150575	aškrr	aškrr/	ảškrr	n. m.	wax	
# KTU 1.85 14						
150576	w	w	w	conj.	and	
150577	pr	pr(II)/; pr(I)/	pr (II); pr (I)	n. m.; n. m.	young bull; fruit	
150578	ḥḏrt	?	?	?	?	DULAT: NOT FOUND
150579	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150580	w	w	w	conj.	and	
150581	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150582	b	b	b	prep.	in	
150583	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 15						
150584	w	w	w	conj.	and	
150585	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150586	aḫd	ʔḫd[	/ʔ-ḫ-d(/ḏ)/	vb	to collect	
150587	akl	akl(II)/	ảkl (II)	n. m.	grain	
150588	śśw	ss/	s:śs	n.	horse	
150589	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150590	nni	nnu(I)/	nnủ (I)	n. m.	Ammi	
# KTU 1.85 16						
150591	w	w	w	conj.	and	
150592	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150593	mkšr	mkšr/	mkšr	n. m.	semolina	
150594	grn	grn(I)/; grn(II)/	grn (I); grn (II)	n. m.; adj. m.	threshing-floor; current	
150595	w	w	w	conj.	and	
150596	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
# KTU 1.85 17						
150597	irġn	?	?	?	?	DULAT: NOT FOUND
150598	ḥmr	ḥmr(I)/; ḥmr(II)/	ḥmr (I); ḥmr (II)	n. m.; adj.	donkey; red	
150599	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150600	w	w	w	conj.	and	
150601	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
150602	b	b	b	prep.	in	
150603	aph	ap(I)+h(I); ap(I)+h(II); ap(II)/+h(I)	ảp (I), -h (I); ảp (I), -h (II); ảp (II), -h (I)	adv./conj., pers. pn./morph.; adv./conj., adv. functor; n. m., pers. pn./morph.	also, his /her (hers) / its; also, to; nose, his /her (hers) / its	
# KTU 1.85 18						
150604	w	w	w	conj.	and	
150605	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
150606	yraš	!y!rʔš[	/r-ʔ-š/	vb	to toss the head	
150607	śśw	ss/	s:śs	n.	horse	
150608	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
150609	bln	bln/	bln	n. m.	mixed fodder	
150610	qṭ	qṭ(I)/	qṭ (I)	n. m.	flax	
# KTU 1.85 19						
150611	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
150612	w	w	w	conj.	and	
