id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.22 1						
161728	mitm	mi(t/tm	mỉt	n. f.	a hundred	
161729	kkr	kkr/	kkr	n. m.	talent	
# KTU 3.22 2						
161730	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
161731	mitm	mi(t/tm	mỉt	n. f.	a hundred	
161732	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
# KTU 3.22 3						
161733	d	d	d	det. or rel. functor	the one(s) of	
161734	ytn	!y!(ytn[	/y-t-n/	vb	to give	
161735	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 3.22 4						
161736	bd	b	b	prep.	in	
161737	snrn	snr(I)/+n(I); snr(I)/+n(II); snr(I)/+n(III)	snr (I), -n (I); snr (I), -n (II); snr (I), -n (III)	TN, morph.; TN, pers. pn./morph./vb; TN, pers. pn./morph.	snr (I), Sun; snr (I), me; snr (I), our	
# KTU 3.22 5						
161738	ylqḥšxx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.22 6						
161739	w	w	w	conj.	and	
161740	bd	b	b	prep.	in	
