id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.93 1						
160068	b	b	b	prep.	in	
160069	lḥ	lḥ(II)/; lḥ(I)/	lḥ (II); lḥ (I)	n. m.; n. f.	missive; cheek	
# KTU 2.93 2						
160070	iḫn	iḫ+n(I); iḫ+n(II); iḫ+n(III)	ỉḫ, -n (I); ỉḫ, -n (II); ỉḫ, -n (III)	→, morph.; →, pers. pn./morph./vb; →, pers. pn./morph.	, Sun; , me; , our	
# KTU 2.93 3						
160071	p	p(I); p(III)/; p(II)	p (I); p (III); p (II)	conj. functor; n. m.; adv.	and; mouth; here	
160072	adt	ad(t/t	ảdt	n. f.	lady	
# KTU 2.93 4						
160073	wn	wn	wn	→		
160074	bṯ	?	?	?	?	DULAT: NOT FOUND
# KTU 2.93 5						
160075	b	b	b	prep.	in	
160076	ġr	ġr(I)/; ġr(V)/; ġr(III)/	ġr (I); ġr (V); ġr (III)	n. m.; n. m.; n. m.	mountain; total; skin	
