id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.21 1						
161679	ṯlṯm	ṯlṯm/	ṯlṯm	num.	thirty	
161680	ksp	ksp/	ksp	n. m.	silver	
161681	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 3.21 2						
161682	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161683	bly	bly/	bly	PN	bly	
161684	gbˤly	gbˤly(I)/	gbʕly (I)	GN	gbʿly (I)	
# KTU 3.21 3						
161685	ypḥ	ypḥ/	ypḥ	n. m.	witness	
161686	annṯb	annṯb/	ảnnṯb	PN	161:21	
# KTU 3.21 4						
161687	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161688	madl	?	?	?	?	DULAT: NOT FOUND
161689	uškny	uškny(I)/	ủškny (I)	GN	ủškny (I)	
# KTU 3.21 5						
161690	ˤšrm	ˤšrm/	ʕšrm	n. num.	twenty	
161691	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
161692	mit	mi(t/t	mỉt	n. f.	a hundred	
161693	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.21 6						
161694	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161695	xxxb	?	?	?	?	DULAT: NOT FOUND
161696	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
# KTU 3.21 7						
161697	xxḥkxxxx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 8						
161698	xxpxxxxxxny	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 9						
161699	xḥxxxxxxdn	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 10						
161700	arbˤt	arbˤ/	ảrbʕ	num.	four	
161701	ksp	ksp/	ksp	n. m.	silver	
161702	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 3.21 11						
161703	ilmlk	ilmlk/	ỉlmlk	PN	ʾIlimalku/Ilimilku/Elimelek	
161704	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161705	argnd	argnd/	ảrgnd	PN	ảrgnd	
# KTU 3.21 12						
161706	uškny	uškny(I)/	ủškny (I)	GN	ủškny (I)	
161707	w	w	w	conj.	and	
161708	mit	mi(t/t	mỉt	n. f.	a hundred	
# KTU 3.21 13						
161709	zt	zt/	zt	n. m.	olive	
161710	bdhm	bd(IV)+hm	bd (IV)	prep.	into the hands of	
161711	rib	rib/	rỉb	n. m.	vessel	
# KTU 3.21 14						
161712	ksp	ksp/	ksp	n. m.	silver	
161713	xxx	?	?	?	?	
# KTU 3.21 15						
161714	arbˤt	arbˤ/	ảrbʕ	num.	four	
161715	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.21 16						
161716	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161717	xšyxxh	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 17						
161718	xxxktxxxxnrn	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 18						
161719	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161720	nmqn	?	?	?	?	DULAT: NOT FOUND
# KTU 3.21 19						
161721	ḫmšt	ḫmš(I)/	ḫmš (I)	n. num.	five	
161722	ksp	ksp/	ksp	n. m.	silver	
161723	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161724	aṯt	aṯt/	ảṯt	n. f.	woman	
# KTU 3.21 20						
161725	mrṯd	mrṯd/	mrṯd	PN	mrṯd	
161726	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161727	štn	št[	/š-t/	vb	to place	
