id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.70 1						
158833	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158834	ydrm	ydrm/	ydrm	PN	ydrm	
158835	bˤlny	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.70 2						
158836	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.70 3						
158837	atḥm	?	?	?	?	DULAT: NOT FOUND
158838	pnḥṯ	pnḥṯ/	pnḥṯ	PN	pnḥṯ	
# KTU 2.70 4						
158839	w	w	w	conj.	and	
158840	yrmhd	yrmhd/	yrmhd	PN	yrmhd	
# KTU 2.70 5						
158841	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m.	servant	
158842	p	p(I); p(III)/; p(II)	p (I); p (III); p (II)	conj. functor; n. m.; adv.	and; mouth; here	
158843	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
# KTU 2.70 6						
158844	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158845	bˤlny	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
158846	ilm	il(I)/m	ỉl (I)	n. m.	god	
# KTU 2.70 7						
158847	tġrk	!t!nġr[	/n-ġ-r/	vb	to protect	
158848	tšlmk	!t!šlm[	/š-l-m/	vb	to be well	
# KTU 2.70 8						
158849	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
158850	pˤn	pˤn/	pʕn	n. f.	foot	
158851	bˤlny	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.70 9						
158852	ṯnid	ṯnid	ṯnỉd	adv.	twice	
158853	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.70 10						
158854	mrḥqtm	mrḥq(t/tm	mrḥqt	n. f.	distance	
158855	qlny	ql[	/q-l/	vb	to fall (down)	
# KTU 2.70 11						
158856	hlny	hlny	hlny	deictic adv. functor	behold	
158857	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
158858	ˤyn	ˤyn/	ʕyn	PN	ʿyn	
# KTU 2.70 12						
158859	yštal	š]t]ʔl[	/š-ʔ-l/	vb	to ask	
158860	ˤm	ˤm(I)	ʕm (I)	prep.	to	
158861	amtk	amt(I)/+k	ảmt (I)	n. f.	(female) slave	
# KTU 2.70 13						
158862	w	w	w	conj.	and	
158863	lak	lʔk[	/l-ʔ-k/	vb	to send (a message)	
158864	lh	l(I)+h	l (I)	prep.	to	
158865	w	w	w	conj.	and	
158866	kḥdnn	kḥd[	/k-ḥ-d/	vb	to hide	
# KTU 2.70 14						
158867	w	w	w	conj.	and	
158868	ank	ank/	ảnk	pers. pn.	I	
158869	hrš	?	?	?	?	DULAT: NOT FOUND
# KTU 2.70 15						
158870	lqḥt	lqḥ[	/l-q-ḥ/	vb	to get hold of	
158871	w	w	w	conj.	and	
158872	ḥwt	ḥw(t/t	ḥwt	n. f.	country	
# KTU 2.70 16						
158873	hbt	hbt	hbt	→		
