id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.19 I:1						
145542	laqht	?	?	?	?	DULAT: NOT FOUND
# KTU 1.19 I:2						
145543	tkrb	!t!krb[	/k-r-b/	vb	?	
145544	xxxxxxx	?	?	?	?	
145545	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
145546	qrb	qrb[; qrb/	/q-r-b/; qrb	vb; n. m.	to approach; inside	
145547	qmdym	?	?	?	?	DULAT: NOT FOUND
# KTU 1.19 I:3						
145548	tql	!t!ql[	/q-l/	vb	to fall (down)	
145549	ˤnt	ˤn(I)/t=;ˤn(t(I)/t;ˤnt(II)	ʕn (I); ʕnt (I); ʕnt (II)	n. f.; DN; adv.	eye; ʿAnatu/Anat; now	
145550	xxxxxxxlb	?	?	?	?	DULAT: NOT FOUND
145551	tṯbr	!t!ṯbr[	/ṯ-b-r/	vb	to break	
# KTU 1.19 I:4						
145552	qšt	qš/t=	qšt	n. m.	bow	
145553	wxxxxnr	?	?	?	?	DULAT: NOT FOUND
145554	yṯbr	!y!ṯbr[	/ṯ-b-r/	vb	to break	
# KTU 1.19 I:5						
145555	ṯmn	ṯmn(I)/	ṯmn(y) (I)	num.	eight	
145556	xxxx	?	?	?	?	
145557	btlt	btl(t/t	btlt	n. f.	virgin	
145558	ˤnt	ˤn(t(I)/t	ʕnt (I)	DN	ʿAnatu/Anat	
# KTU 1.19 I:6						
145559	tṯb	!t!ṯb[; yṯb[	/ṯ-b/; /y-ṯ-b/	vb; vb	to return; to sit down	
145560	xxxxxxša	?	?	?	?	DULAT: NOT FOUND
# KTU 1.19 I:7						
145561	tlm	tlm/	tlm	n. m.	furrow	
145562	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
145563	mr	mr(I)/; mr(IV)/; mr(II)/	mr (I); mr (IV); mr (II)	n. m.; adj. m.; adj. m.	myrrh; valiant; bitter	
145564	xxh	?	?	?	?	DULAT: NOT FOUND
145565	ydh	yd(I)/+h	yd (I)	n. f.	hand	
