id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.17 I:1						
144140	dnil	dnil/	dnỉl	PN	Raphaite	
144141	mt	mt(II)/; mt[; mt(I)/	mt (II); /m-t/; mt (I)	n. m.; vb; n. m.	death; to die; dead person	
144142	rpi	rpu/	rpủ	n. m.	healer	
144143	apnk	ap(I)+k; apnk	ảp (I); ảpnk	adv./conj.; adv. functor of illation	also; then	
144144	uzr	uzr/	ủzr	adj. m.	clothed	
# KTU 1.17 I:2						
144145	ilm	il(I)/m	ỉl (I)	n. m.	god	
144146	dnil	dnil/	dnỉl	PN	Raphaite	
144147	uzr	uzr/	ủzr	adj. m.	clothed	
144148	ilm	il(I)/m	ỉl (I)	n. m.	god	
144149	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
# KTU 1.17 I:3						
144150	uzr	uzr/	ủzr	adj. m.	clothed	
144151	yšqy	!y!šqy[	/š-q-y/	vb	to offer (something to) drink	
144152	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
144153	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
144154	yd	yd(I)/	yd (I)	n. f.	hand	
# KTU 1.17 I:4						
144155	ṣth	ṣt/+h	ṣt	n. f.	garment	
144156	yˤl	ˤly[	/ʕ-l-y/	vb	to go up	
144157	w	w	w	conj.	and	
144158	yškb	!y!škb[	/š-k-b/	vb	to lie down	
144159	yd	yd(I)/	yd (I)	n. f.	hand	
# KTU 1.17 I:5						
144160	mizrth	mizrt/+h	mỉzrt	n. f.	garment	
144161	p	p(I); p(III)/; p(II)	p (I); p (III); p (II)	conj. functor; n. m.; adv.	and; mouth; here	
144162	ynlln	?	?	?	?	DULAT: NOT FOUND
144163	hn	hn	hn	deictic functor/adv.	behold!	
144164	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
# KTU 1.17 I:6						
144165	w	w	w	conj.	and	
144166	ṯn	ṯn(I)/; ṯn(II)/; ṯn(III)/	ṯn (I); ṯn (II); ṯn (III)	num.; num./adj.; n. m.	two; second; crimson (cloth	
144167	uzr	uzr/	ủzr	adj. m.	clothed	
144168	ilm	il(I)/m	ỉl (I)	n. m.	god	
144169	dnil	dnil/	dnỉl	PN	Raphaite	
# KTU 1.17 I:7						
144170	uzr	uzr/	ủzr	adj. m.	clothed	
144171	ilm	il(I)/m	ỉl (I)	n. m.	god	
144172	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
144173	uzr	uzr/	ủzr	adj. m.	clothed	
# KTU 1.17 I:8						
144174	yšqy	!y!šqy[	/š-q-y/	vb	to offer (something to) drink	
144175	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
144176	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
144177	ṯlṯ	ṯlṯ(I)/; ṯlṯ(V)/; ṯlṯ(II)/	ṯlṯ (I); ṯlṯ (V); ṯlṯ (II)	n. num.; n. m.; adj. m. ord. num.	three; copper; third	
144178	rbˤ	rbˤ/	rbʕ	num.	fourth	
144179	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
# KTU 1.17 I:9						
144180	uzr	uzr/	ủzr	adj. m.	clothed	
144181	ilm	il(I)/m	ỉl (I)	n. m.	god	
144182	dnil	dnil/	dnỉl	PN	Raphaite	
144183	uzr	uzr/	ủzr	adj. m.	clothed	
# KTU 1.17 I:10						
144184	ilm	il(I)/m	ỉl (I)	n. m.	god	
144185	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
144186	uzr	uzr/	ủzr	adj. m.	clothed	
144187	yšqy	!y!šqy[	/š-q-y/	vb	to offer (something to) drink	
144188	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
# KTU 1.17 I:11						
144189	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
144190	ḫmš	ḫmš(I)/	ḫmš (I)	n. num.	five	
144191	ymṯdṯ	?	?	?	?	DULAT: NOT FOUND
144192	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
144193	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
144194	uzr	uzr/	ủzr	adj. m.	clothed	
# KTU 1.17 I:12						
144195	ilm	il(I)/m	ỉl (I)	n. m.	god	
144196	dnil	dnil/	dnỉl	PN	Raphaite	
144197	uzr	uzr/	ủzr	adj. m.	clothed	
144198	ilm	il(I)/m	ỉl (I)	n. m.	god	
