id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.122 1						
154354	hw	hw/	hw	pers. pn.	he	
154355	nkr	nkr/	nkr	adj. m.	foreigner / stranger	
154356	nkt	!n!kt[; nkt/	/n-k-t/; nkt	vb; n. m.	to immolate; immolation	
# KTU 1.122 2						
154357	ytši	n]t]šʔ[	/n-š-ʔ/	vb	to raise	
154358	lab	?	?	?	?	DULAT: NOT FOUND
154359	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
154360	ilytši	?	?	?	?	DULAT: NOT FOUND
154361	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
# KTU 1.122 3						
154362	dr	dr/	dr	n. m.	circle	
154363	bn	bn(I)/	bn (I)	n. m.	son	
154364	il	il(I)/	ỉl (I)	n. m.	god	
154365	lmpḫrt	?	?	?	?	DULAT: NOT FOUND
# KTU 1.122 4						
154366	bn	bn(I)/	bn (I)	n. m.	son	
154367	il	il(I)/	ỉl (I)	n. m.	god	
154368	lṯkmn	?	?	?	?	DULAT: NOT FOUND
154369	wšnm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.122 5						
154370	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
# KTU 1.122 6						
154371	p	p(I); p(III)/; p(II)	p (I); p (III); p (II)	conj. functor; n. m.; adv.	and; mouth; here	
# KTU 1.122 7						
154372	m	l(I)	l (I)	prep.	to	
# KTU 1.122 8						
154373	p	p(I); p(III)/; p(II)	p (I); p (III); p (II)	conj. functor; n. m.; adv.	and; mouth; here	
