id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.172 1						
155797	x	?	?	?	?	
# KTU 1.172 2						
155798	t	/t, /t=;[t, [t=, [t==, [t===	;	;	;	
# KTU 1.172 3						
155799	bat	bʔ[	/b-ʔ/	vb	to enter	
# KTU 1.172 4						
155800	ṣḥr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 5						
155801	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
# KTU 1.172 6						
155802	w	w	w	conj.	and	
155803	šb	šb/	šb	n.	old man	
# KTU 1.172 7						
155804	nwy	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 8						
155805	w	w	w	conj.	and	
155806	angḥ	!a!ngḥ[	/n-g-ḥ/	vb	to butt each other	
# KTU 1.172 9						
155807	ṭx	?	?	?	?	DULAT: NOT FOUND
155808	nḫlm	nḫl(I)/m	nḫl (I)	n. m.	torrent	
# KTU 1.172 10						
155809	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.172 11						
155810	x	?	?	?	?	
155811	ḫlt	ḫlt	ḫlt	?	?	
# KTU 1.172 12						
155812	t	/t, /t=;[t, [t=, [t==, [t===	;	;	;	
155813	šmal	šmal/	šmảl	adj. m. or n. m.	left	
# KTU 1.172 13						
155814	xˤnk	?	?	?	?	DULAT: NOT FOUND
155815	št	št[;š(t(II)/t;št(I)/	/š-t/; št (II); št (I)	vb; n. f.; n. m.	to place; raíz; base	
# KTU 1.172 14						
155816	rn	pẓr[+n(I); pẓr[+n(II); pẓr[+n(III)	/p-ẓ-r/, -n (I); /p-ẓ-r/, -n (II); /p-ẓ-r/, -n (III)	vb, morph.; vb, pers. pn./morph./vb; vb, pers. pn./morph.	to free, Sun; to free, me; to free, our	
155817	lp	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 15						
155818	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
155819	tlm	tlm/	tlm	n. m.	furrow	
# KTU 1.172 16						
155820	qd	qn/+d; ḥkpt/+d	qn, -d; ḥkpt, -d	n. m., →; TN, →	cane, ; ḥkpt,	
# KTU 1.172 17						
155821	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
155822	il	il(I)/	ỉl (I)	n. m.	god	
# KTU 1.172 18						
155823		?	?	?	?	
155824	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155825	mˤt	mˤ/t=	mʕt	n. f.	?	
# KTU 1.172 19						
155826	šnt	šn(t(I)/t;šn(w[t;šn(t(II)/t	šnt (I); /š-n-w/; šnt (II)	n. f.; vb; n. f.	year; to change: a) reflex.; sleep	
155827	ˤlyqm	ˤlyqm	ʕlyqm	?	?	
# KTU 1.172 20						
155828	xšy	?	?	?	?	DULAT: NOT FOUND
155829	ybġ	?	?	?	?	DULAT: NOT FOUND
155830	dd	dd(II)/	dd (II)	n. m.	cauldronful	
# KTU 1.172 21						
155831		?	?	?	?	
155832	ḫẓ	ḥẓ/; ḫẓ	ḥẓ; ḫẓ	n. m.; ?	arrow; ?	
155833	ksp	ksp/	ksp	n. m.	silver	
155834	b	b	b	prep.	in	
155835	ydh	yd(I)/+h	yd (I)	n. f.	hand	
# KTU 1.172 22						
155836	nh	ˤl(I)+h(I); ˤl(I)+h(II); ˤn(I)/+h(I)	ʕl (I), -h (I); ʕl (I), -h (II); ʕn (I), -h (I)	prep., pers. pn./morph.; prep., adv. functor; n. f., pers. pn./morph.	upon, his /her (hers) / its; upon, to; eye, his /her (hers) / its	
155837	w	w	w	conj.	and	
155838	lyamr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 23						
155839	x	?	?	?	?	
155840	gb	gb(I)/	gb (I)	n. m.	pit	
155841	ad	ad/	ảd	n. m.	father	
# KTU 1.172 24						
155842	xḫl	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 25						
155843	x	?	?	?	?	
155844	brkh	brk/+h	brk	n. f.	knee	
# KTU 1.172 26						
155845	xšb	?	?	?	?	DULAT: NOT FOUND
155846	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155847	rḥ	rḥ(I)/; rḥ(II)/	rḥ (I); rḥ (II)	n. f.; n. m.	wind; aroma	
# KTU 1.172 27						
155848	dy	d	d	det. or rel. functor	the one(s) of	
155849	w	w	w	conj.	and	
155850	mrḫt	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 28						
155851	ḥmṯ	ḥmṯ/	ḥmṯ	n. m.	belly	
# KTU 1.172 29						
155852	bm	b	b	prep.	in	
# KTU 1.172 30						
155853		?	?	?	?	
155854	yldhnaxx	?	?	?	?	DULAT: NOT FOUND
# KTU 1.172 31						
155855	ḥx	?	?	?	?	DULAT: NOT FOUND
