id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.174 1						
155909	il	il(I)/	ỉl (I)	n. m.	god	
155910	yṣġd	!y!ṣġd[	/ṣ-ġ-d/	vb	to go	
155911	ḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 1.174 2						
155912	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155913	arṣ	arṣ/	ảrṣ	n. f.	earth	
155914	pˤnh	pˤn/+h	pʕn	n. f.	foot	
# KTU 1.174 3						
155915	kdt	kdt	kdt	?	?	
155916	bh	b	b	prep.	in	
155917	x	?	?	?	?	
# KTU 1.174 4						
155918	blˤ	?	?	?	?	DULAT: NOT FOUND
155919	ḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
# KTU 1.174 5						
155920	xx	?	?	?	?	
155921	r	?	?	?	?	
# KTU 1.174 6						
155922	xxxx	?	?	?	?	
# KTU 1.174 7						
155923	aṯt	aṯ/t=	ảṯt	n. f.	woman	
155924	ḥr	ḥr(I)/	ḥr (I)	n. m.	intestine(s)	
# KTU 1.174 8						
155925	lg	lg(I)/	lg (I)	n. m.	jar	
155926	lšn	lšn/	lšn	n. f.	tongue	
155927	yṣq	!y!(yṣq[	/y-ṣ-q/	vb	to pour (out)	
# KTU 1.174 9						
155928	mšmṭr	mšmṭr/	mšmṭr	n. m.	rainmaker	
155929		?	?	?	?	
