id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.91 1						
151218	yn	yn/	yn	n. m.	wine	
151219	d	d	d	det. or rel. functor	the one(s) of	
151220	ykl	?	?	?	?	DULAT: NOT FOUND
151221	bd	b	b	prep.	in	
151222	r	?	?	?	?	
# KTU 1.91 2						
151223	b	b	b	prep.	in	
151224	dbḥ	dbḥ/; dbḥ[	dbḥ; /d-b-ḥ/	n. m.; vb	sacrifice; to sacrifice	
151225	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.91 3						
151226	dbḥ	dbḥ/; dbḥ[	dbḥ; /d-b-ḥ/	n. m.; vb	sacrifice; to sacrifice	
151227	ṣpn	ṣpn/	ṣpn	TN/DN	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.91 4						
151228	tzġm	tzġ/m	tzġ	n. m.	kind of sacrificial meat	
# KTU 1.91 5						
151229	ilib	ilib(I)/	ỉlỉb (I)	DN	father god	
# KTU 1.91 6						
151230	il	il(I)/	ỉl (I)	n. m.	god	
151231	bldn	bld/+n	bld	n. m.	land	
# KTU 1.91 7						
151232	pdry	pdr(I)/+y(I); pdr(I)/+y(II)	pdr (I), -y (I); pdr (I), -y (II)	n. m., prep.; n. m., postp. functor	town, my; town, yes	
151233	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
151234	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.91 8						
151235	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
151236	izr	izr/	ỉzr	n. m.	investiture	
# KTU 1.91 9						
151237	xrz	?	?	?	?	DULAT: NOT FOUND
# KTU 1.91 10						
151238	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
151239	tˤrb	!t!ˤrb(I)[	/ʕ-r-b/ (I)	vb	to enter	
151240	ṯˤṯtrt	?	?	?	?	DULAT: NOT FOUND
151241	šd	šd(I)/; šd(II)/; šdy[	šd (I); šd (II); /š-d-y/	n. m.; n. m.; vb	open field; a strip; to pour	
151242	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
151243	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.91 11						
151244	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
151245	tˤrbn	!t!ˤrb(I)[+n(I); !t!ˤrb(I)[+n(II); !t!ˤrb(I)[+n(III)	/ʕ-r-b/ (I), -n (I); /ʕ-r-b/ (I), -n (II); /ʕ-r-b/ (I), -n (III)	vb, morph.; vb, pers. pn./morph./vb; vb, pers. pn./morph.	to enter, Sun; to enter, me; to enter, our	
151246	ršpm	ršp/	ršp	DN	Rašap	
151247	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
151248	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.91 12						
151249	ḫlu	ḫlu/	ḫlủ	n. m.	cake	
151250	dg	dg(I)/	dg (I)	n. m.	fish	
# KTU 1.91 13						
151251	ḥdṯm	ḥdṯ(II)/+m(I); ḥdṯ(I)/+m(I); ḥdṯ(I)/+m(II)	ḥdṯ (II), -m (I); ḥdṯ (I), -m (I); ḥdṯ (I), -m (II)	n. m., morph.; adj., morph.; adj., emph. or det. encl. morph.	new moon, ; new, ; new, und das (ist) so!	
# KTU 1.91 14						
151252	dbḥ	dbḥ/; dbḥ[	dbḥ; /d-b-ḥ/	n. m.; vb	sacrifice; to sacrifice	
151253	bˤlxxxxx	?	?	?	?	DULAT: NOT FOUND
151254	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
151255	tdd	ndd[	/n-d-d/	vb	to go	
151256	bˤlt	bˤl(t/t	bʕlt	n. f.	lady	
151257	bhtm	b(II)/t=	bt (II)	n. m.	house	
# KTU 1.91 15						
151258	b	b	b	prep.	in	
151259	ġb	ġb(I)/; ġb(II)	ġb (I); ġb (II)	n. m.; ?	(sacrificial) pit; ?	
151260	ršp	ršp/	ršp	DN	Rašap	
151261	ṣbi	ṣbu(I)/; ṣbu(II)/	ṣbủ (I); ṣbủ (II)	n. m.; n. m.	army; setting	
# KTU 1.91 16						
151262	xxxxxkm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.91 17						
151263	xxxxxxh	?	?	?	?	DULAT: NOT FOUND
151264	iln	il(I)/+n	ỉl (I)	n. m.	god	
# KTU 1.91 18						
151265	xxxxx	?	?	?	?	
151266	ṣmdt	?	?	?	?	DULAT: NOT FOUND
151267	rxš	?	?	?	?	DULAT: NOT FOUND
151268	pdġy	pdġy/	pdġy	PN	pdġy	
# KTU 1.91 19						
151269	xxxxx	?	?	?	?	
# KTU 1.91 20						
151270	xxxxbˤlt	?	?	?	?	DULAT: NOT FOUND
# KTU 1.91 21						
151271	lbnm	lbn(I)/m	lbn (I)	adj. m.	white	
151272	ˤšr	ˤšr(I)/; ˤšr[; ˤšr(I)/	ʕšr (I); /ʕ-š-r/; ʕšr(t) (I)	n. num.; vb; n. m.	ten; ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods; banquet	
151273	yn	yn/	yn	n. m.	wine	
# KTU 1.91 22						
151274	ḫlb	ḫlb(I)/	ḫlb (I)	n. m.	massif	
151275	gngnt	gngnt/	gngnt	TN	gngnt	
151276	ṯlṯ	ṯlṯ(I)/; ṯlṯ(V)/; ṯlṯ(II)/	ṯlṯ (I); ṯlṯ (V); ṯlṯ (II)	n. num.; n. m.; adj. m. ord. num.	three; copper; third	
151277	yn	yn/	yn	n. m.	wine	
# KTU 1.91 23						
151278	bṣr	bṣr(II)[	/b-ṣ-r/ (II)	vb	to sever	
151279	ˤšr	ˤšr(I)/; ˤšr[; ˤšr(I)/	ʕšr (I); /ʕ-š-r/; ʕšr(t) (I)	n. num.; vb; n. m.	ten; ʕšr ʕšr b bt ỉlm a banquet is held in the temple of the gods; banquet	
151280	yn	yn/	yn	n. m.	wine	
# KTU 1.91 24						
151281	nnu	nnu(II)/	nnủ (II)	TN	nnủ (II)	
151282	arbˤ	arbˤ/	ảrbʕ	num.	four	
151283	yn	yn/	yn	n. m.	wine	
# KTU 1.91 25						
151284	šql	šql/	šql	TN	šql	
151285	ṯlṯ	ṯlṯ(I)/; ṯlṯ(V)/; ṯlṯ(II)/	ṯlṯ (I); ṯlṯ (V); ṯlṯ (II)	n. num.; n. m.; adj. m. ord. num.	three; copper; third	
