id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.166 1						
155474	q	?	?	?	?	
# KTU 1.166 2						
155475	a	?	?	?	?	
# KTU 1.166 3						
155476	r	?	?	?	?	
# KTU 1.166 4						
155477	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
# KTU 1.166 5						
155478	ak	ahl/+k(I); lʔy(I)[+k(I); aġzr/+k(I)	ảhl, -k (I); /l-ʔ-y/w/ (I), -k (I); ảġzr, -k (I)	n. m., pers. pn./morph.; vb, pers. pn./morph.; n. m., pers. pn./morph.	tent, your(s); to conquer, your(s); ?, your(s)	
# KTU 1.166 6						
155479	nˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 7						
155480	maḫr	ʔḫr[	/ʔ-ḫ-r/	vb	generic mng to go behind > D to retain (?)	
# KTU 1.166 8						
155481	ṯnh	ṯn(I)/	ṯn (I)	num.	two	
155482	lb	lb/	lb	n. m.	heart	
# KTU 1.166 9						
155483	dgn	dgn(I)/	dgn (I)	n. m.	grain	
155484	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.166 10						
155485	hm	hm(II)	hm (II)	conj./interr. functor	if	
155486	tddn	ndd[+n(I); ndd[+n(II); ndd[+n(III)	/n-d-d/, -n (I); /n-d-d/, -n (II); /n-d-d/, -n (III)	vb, morph.; vb, pers. pn./morph./vb; vb, pers. pn./morph.	to go, Sun; to go, me; to go, our	
# KTU 1.166 11						
155487	ˤẓrnm	ˤẓrn+m(I); ˤẓrn+m(II)	ʕẓrn, -m (I); ʕẓrn, -m (II)	, morph.; , emph. or det. encl. morph.	(?), ; (?), und das (ist) so!	
155488	m	l(I)	l (I)	prep.	to	
# KTU 1.166 12						
155489	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155490	šd	šd(I)/; šd(II)/; šdy[	šd (I); šd (II); /š-d-y/	n. m.; n. m.; vb	open field; a strip; to pour	
155491	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
155492		?	?	?	?	
# KTU 1.166 13						
155493	rpi	rpu/	rpủ	n. m.	healer	
155494	yqr	qrʔ[	/q-r-ʔ/	vb	to call	
155495		?	?	?	?	
# KTU 1.166 14						
155496	nˤm	nˤm(I)/; nˤm(II)/	nʕm (I); nʕm (II)	adj. m.; n. m.	handsome; grace	
155497	wˤṯb	?	?	?	?	DULAT: NOT FOUND
155498		?	?	?	?	
# KTU 1.166 15						
155499	ˤẓrn	ˤẓrn	ʕẓrn		(?)	
155500	b	b	b	prep.	in	
# KTU 1.166 16						
155501	xx	?	?	?	?	
155502	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.166 17						
155503	xpr	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 18						
155504	xn	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 19						
155505	xnˤ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 20						
155506	bdrš	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 21						
155507	yṣi	!y!(yṣʔ[	/y-ṣ-ʔ/	vb	to go out	
155508	wi	?	?	?	?	DULAT: NOT FOUND
# KTU 1.166 22						
155509	rḥ	rḥ(I)/; rḥ(II)/	rḥ (I); rḥ (II)	n. f.; n. m.	wind; aroma	
155510	arr	arr/	ảrr	TN	district	
# KTU 1.166 23						
155511	ydnm	!y!dn[+m(I); !y!dn[+m(II); !y!(ydn[+m(I)	/d-n/, -m (I); /d-n/, -m (II); /y-d-n/, -m (I)	vb, morph.; vb, emph. or det. encl. morph.; vb, morph.	to judge, ; to judge, und das (ist) so!; ?,	
155512	ap	ap(I); ap(II)/	ảp (I); ảp (II)	adv./conj.; n. m.	also; nose	
# KTU 1.166 24						
155513	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
155514	yd	yd(I)/; bd(IV); yd(II)/	yd (I); bd (IV); yd (II)	n. f.; prep.; n. m.	hand; into the hands of; love	
155515	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 1.166 25						
155516	gṯrn	gṯr/	gṯr	DN	Gaṯaru/Gašru/eponym of the dead and deified kings	
155517	ylk	hlk[	/h-l-k/	vb	to go	
# KTU 1.166 26						
155518	tḥt	tḥt(I); tḥt(II)	tḥt (I); tḥt (II)	prep.; adv.	under; underneath	
155519	pˤnh	pˤn/+h	pʕn	n. f.	foot	
# KTU 1.166 27						
155520	w	w	w	conj.	and	
155521	hlk	hlk[; hlk(I)/; hlk(II)	/h-l-k/; hlk (I); hlk (II)	vb; n. m.; deictic adv. functor	to go; walk; behold!	
155522	hn	hn	hn	deictic functor/adv.	behold!	
155523		?	?	?	?	
# KTU 1.166 28						
155524	mm	mm(I)/	mm (I)	n. m.	winter	
155525	b	b	b	prep.	in	
155526	bṯn	bṯn/	bṯn	n. m.	serpent	
155527		?	?	?	?	
# KTU 1.166 29						
155528	xtxx	?	?	?	?	DULAT: NOT FOUND
155529	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
