id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.179 1						
156068	b	b	b	prep.	in	
156069	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
156070	ytn	!y!(ytn[	/y-t-n/	vb	to give/to grant	
# KTU 1.179 2						
156071	x	?	?	?	?	
156072	tḥt	tḥt(I); tḥt(II)	tḥt (I); tḥt (II)	prep.; adv.	under; underneath	
156073	il	il(I)/	ỉl (I)	n. m.	god	
156074	ṯmk	ṯm+k(I)	ṯm, -k (I)	adv., pers. pn./morph.	there, your(s)	
# KTU 1.179 3						
156075		?	?	?	?	
156076	w	w	w	conj.	and	
156077	špty	šp(t/t	špt	n. f.	lip	
156078	w	w	w	conj.	and	
156079	ḥbr	ḥbr(I)/	ḥbr (I)	n. m.	companion	
156080	b	b	b	prep.	in	
# KTU 1.179 4						
156081	xṯrt	?	?	?	?	DULAT: NOT FOUND
156082	hm	hm(II)	hm (II)	conj./interr. functor	if	
156083	škb	škb[	/š-k-b/	vb	to lie down	
156084	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
156085	thm	thm/	thm	n. m.	ocean	
# KTU 1.179 5						
156086	šk	š/+k(I); šlm[+k(I); šrt(II)/+k(I)	š, -k (I); /š-l-m/, -k (I); šrt (II), -k (I)	n. m., pers. pn./morph.; vb, pers. pn./morph.; n. f., pers. pn./morph.	ram, your(s); to be well, your(s); ?, your(s)	
156087	qṣḥm	qṣḥ/m	qṣḥ	n. m.	cumin	
156088	ˤpˤpk	ˤpˤp/+k	ʕpʕp	n. m.	eyelid	
# KTU 1.179 6						
156089	b	b	b	prep.	in	
156090	adx	?	?	?	?	DULAT: NOT FOUND
156091	pˤnk	pˤn/+k	pʕn	n. f.	foot	
156092	ydk	yd(I)/+k; yd(I)/+k=; yd(II)/+k; yd(II)/+k=; !y!dk[; !y=!dk[	yd (I), -k (I); yd (I), -k (I); yd (II), -k (I); yd (II), -k (I); d-k(-k)/; d-k(-k)/	n. f., pers. pn.; n. f., pers. pn.; n. m., pers. pn.; n. m., pers. pn.; vb; vb	hand, your(s); hand, your(s); love, your(s); love, your(s); to be pounded; to be pounded	
156093	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156094	thm	thm/	thm	n. m.	ocean	
# KTU 1.179 7						
156095	xm	?	?	?	?	DULAT: NOT FOUND
156096	ḥmm	ḥmm/	ḥmm	n. m.	heat	
156097	b	b	b	prep.	in	
156098	bšrk	bšr/+k(I); bšr[+k(I)	bšr, -k (I); /b-š-r/, -k (I)	n. m., pers. pn./morph.; vb, pers. pn./morph.	flesh, your(s); to impart (good) news, your(s)	
# KTU 1.179 8						
156099	kbkb	kbkb/	kbkb	n. m.	heavenly body	
156100	kbkbm	kbkb/m	kbkb	n. m.	heavenly body	
156101	al	al(I); al(II)	ảl (I); ảl (II)	neg. functor; pos. functor	no; surely	
156102	kbkb	kbkb/	kbkb	n. m.	heavenly body	
# KTU 1.179 9						
156103	dm	dm(II)/; dm(I)	dm (II); dm (I)	n. m.; functor	blood; since	
156104	kbkb	kbkb/	kbkb	n. m.	heavenly body	
156105	šmm	šm(I)/m	šmm (I)	n. m.	heavens	
156106	wthm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.179 10						
156107	kbkb	kbkb/	kbkb	n. m.	heavenly body	
156108	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
156109	w	w	w	conj.	and	
156110	pdry	pdr(I)/+y(I); pdr(I)/+y(II)	pdr (I), -y (I); pdr (I), -y (II)	n. m., prep.; n. m., postp. functor	town, my; town, yes	
156111	kbkb	kbkb/	kbkb	n. m.	heavenly body	
# KTU 1.179 11						
156112	kṯr	kṯr(III)/	kṯr (III)	DN/element of DN	Koṯaru/Kothar	
156113	w	w	w	conj.	and	
156114	yss	?	?	?	?	DULAT: NOT FOUND
156115	kbkb	kbkb/	kbkb	n. m.	heavenly body	
156116	ydd	ydd(I)/	ydd (I)	adj. m.	loved	
156117	w	w	w	conj.	and	
156118	šd	šd(I)/; šd(II)/; šdy[	šd (I); šd (II); /š-d-y/	n. m.; n. m.; vb	open field; a strip; to pour	
# KTU 1.179 12						
156119	x	?	?	?	?	
156120	kbkb	kbkb/	kbkb	n. m.	heavenly body	
156121	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
156122	yrtḥṣ	r]t]ḥṣ[	/r-ḥ-ṣ/	vb	to wash	
# KTU 1.179 13						
156123	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
156124	ylḥm	!y!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
156125	b	b	b	prep.	in	
156126	lḥmy	lḥm/+y	lḥm	n. m.	grain	
156127	yḥṣ	?	?	?	?	DULAT: NOT FOUND
# KTU 1.179 14						
156128	rṯy	rṯ/+y(I); rṯ/+y(II)	rṯ, -y (I); rṯ, -y (II)	n. m., prep.; n. m., postp. functor	dirt, my; dirt, yes	
156129	dˤt	dˤ(t(II)/t	dʕt (II)	n. f.	sweat	
156130	my	my(I)/	my (I)	pn. interr.	who?	
156131	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
156132	qdš	qdš(I)/; qdš(II)/	qdš (I); qdš (II)	adj. m.; n. m.	holy; sanctuary	
# KTU 1.179 15						
156133	xm	?	?	?	?	DULAT: NOT FOUND
156134	ˤbd	ˤbd(I)/	ʕbd (I)	n. m.	servant	
156135	ṭl	ṭl/	ṭl	n. m.	dew	
156136	arbˤtm	arbˤ/	ảrbʕ	num.	four	
# KTU 1.179 16						
156137	y	+y, [y; ~y; y	-y (I); -y (II); y	prep. functor	my; indeed; oh!	
156138	w	w	w	conj.	and	
156139	lqḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
156140	prṯt	prṯt/	prṯt	n.	secret	
156141	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.179 17						
156142	x	?	?	?	?	
156143	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
156144	qdšm	qdš(I)/m	qdš (I)	adj. m.	holy	
156145	b	b	b	prep.	in	
156146	nhr	nhr/	nhr	n. m.	river	
# KTU 1.179 18						
156147	nḫl	nḫl(I)/	nḫl (I)	n. m.	torrent	
156148	ˤṯtrt	ˤṯtrt(II)/	ʕṯtrt (II)	TN	ʿṯtrt (II)	
156149	b	b	b	prep.	in	
156150	rḥbn	rḥb(I)/+n(I); rḥb(I)/+n(II); rḥb(I)/+n(III)	rḥb (I), -n (I); rḥb (I), -n (II); rḥb (I), -n (III)	adj. m., morph.; adj. m., pers. pn./morph./vb; adj. m., pers. pn./morph.	wide, Sun; wide, me; wide, our	
# KTU 1.179 19						
156151	xarr	?	?	?	?	DULAT: NOT FOUND
156152	b	b	b	prep.	in	
156153	ym	ym(I)/; ym(II)/	ym (I); ym (II)	n. m.; n. m.	day; sea	
156154	tl	tl(I)/; tl(II)/	tl (I); tl (II)	n. m.; n. m.	hill; weapon	
156155	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.179 20						
156156	prṯt	prṯt/	prṯt	n.	secret	
156157	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.179 21						
156158	ṯt	ṯn(I)/	ṯn (I)	num.	two	
156159	bˤl	bˤl(II)/; bˤl[	bʕl (II); /b-ʕ-l/	n. m./DN; vb	Baʿlu/Baal; to make	
# KTU 1.179 22						
156160	xt	?	?	?	?	DULAT: NOT FOUND
156161	yldt	?	?	?	?	DULAT: NOT FOUND
156162	qṭy	qṭy(I)/	qṭy (I)	GN	il qadita	
# KTU 1.179 23						
156163	xxxkḏrḫi	?	?	?	?	DULAT: NOT FOUND
156164	kbam	?	?	?	?	DULAT: NOT FOUND
# KTU 1.179 24						
156165	xxxḏm	?	?	?	?	DULAT: NOT FOUND
# KTU 1.179 25						
156166	xxx	?	?	?	?	
# KTU 1.179 26						
156167	nm	ˤl(I)+m(I); ˤl(I)+m(II); ˤn(I)/+m(I)	ʕl (I), -m (I); ʕl (I), -m (II); ʕn (I), -m (I)	prep., morph.; prep., emph. or det. encl. morph.; n. f., morph.	upon, ; upon, und das (ist) so!; eye,	
# KTU 1.179 27						
156168	š	š/	š	n. m.	ram	
# KTU 1.179 28						
156169	w	w	w	conj.	and	
156170	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in	
156171	d	d	d	det. or rel. functor	the one(s) of	
156172	btkh	bt(II)/+h(I); bt(II)/+h(II)	bt (II), -h (I); bt (II), -h (II)	n. m., pers. pn./morph.; n. m., adv. functor	house, his /her (hers) / its; house, to	
# KTU 1.179 29						
156173	x	?	?	?	?	
156174	bth	bt(II)/+h	bt (II)	n. m.	house	
# KTU 1.179 30						
156175	xh	?	?	?	?	DULAT: NOT FOUND
156176	w	w	w	conj.	and	
156177	ysb	sbb[	/s:ś-b-b/	vb	to turn round	
156178	bt	bt(II)/;b(t(I)/t	bt (II); bt (I)	n. m.; n. f.	house; daughter	
156179	mḫrh	mḫr(II)/+h(I); mḫr(II)/+h(II)	mḫr (II), -h (I); mḫr (II), -h (II)	n. m., pers. pn./morph.; n. m., adv. functor	tax collector, his /her (hers) / its; tax collector, to	
# KTU 1.179 31						
156180	rḥq	rḥq[; rḥq/	/r-ḥ-q/; rḥq	vb; adj. m.	to go away; distant	
156181	abn	ab/+n; abn/; !a!bn[	ảb; ảbn; /b-n/	n. m.; n. f.; vb	father; stone; to understand	
156182	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156183	abn	ab/+n; abn/; !a!bn[	ảb; ảbn; /b-n/	n. m.; n. f.; vb	father; stone; to understand	
156184	w	w	w	conj.	and	
156185	pslt	psl(t(II)/t	pslt (II)	n. f.	sculpture	
156186	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156187	pslt	psl(t(II)/t	pslt (II)	n. f.	sculpture	
# KTU 1.179 32						
156188	w	w	w	conj.	and	
156189	hwt	hw(t(I)/t;hw(t(I)/t	hwt (I); hwt (I)	n. f.; n. f.	word/matter; word/matter	
156190	b	b	b	prep.	in	
156191	špth	šp(t/t	špt	n. f.	lip	
156192	rḥqt	rḥq[	/r-ḥ-q/	vb	to go away	
156193	abn	ab/+n; abn/; !a!bn[	ảb; ảbn; /b-n/	n. m.; n. f.; vb	father; stone; to understand	
156194	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156195	abn	ab/+n; abn/; !a!bn[	ảb; ảbn; /b-n/	n. m.; n. f.; vb	father; stone; to understand	
# KTU 1.179 33						
156196	ˤrb	ˤrb(I)[; ˤrb(I)/	/ʕ-r-b/ (I); ʕrb (I)	vb; n. m.	to enter; entry	
156197	ḥrn	ḥr(I)/+n(I); ḥr(I)/+n(II); ḥr(I)/+n(III)	ḥr (I), -n (I); ḥr (I), -n (II); ḥr (I), -n (III)	n. m., morph.; n. m., pers. pn./morph./vb; n. m., pers. pn./morph.	intestine(s), Sun; intestine(s), me; intestine(s), our	
156198	bth	bt(II)/+h	bt (II)	n. m.	house	
156199	ytn	!y!(ytn[	/y-t-n/	vb	to give/to grant	
156200	gh	g/+h	g	n. m.	(loud) voice	
156201	w	w	w	conj.	and	
156202	yṣḥ	!y!ṣḥ[	/ṣ-ḥ/	vb	to exclaim	
156203	mx	?	?	?	?	DULAT: NOT FOUND
156204	bbt	bbt(II)/; bbt(I)/	bbt (II); bbt (I)	DN; TN	superintendent; bbt (I)	
# KTU 1.179 34						
156205	xxxx	?	?	?	?	
156206	ḥdr	ḥdr/	ḥdr	n. m.	room	
156207	tˤny	!t!ˤny(I)[; !t!ˤn(w&y[	/ʕ-n-y/ (I); /ʕ-n-w/	vb; vb	to answer; to be / remain depressed	
156208	ank	ank/	ảnk	pers. pn.	I	
156209	mlkt	mlk(t/t	mlkt	n. f.	queen	
156210	mntn	mnt(I)/+n(I); mnt(I)/+n(II); mnt(I)/+n(III)	mnt (I), -n (I); mnt (I), -n (II); mnt (I), -n (III)	n. f., morph.; n. f., pers. pn./morph./vb; n. f., pers. pn./morph.	portion, Sun; portion, me; portion, our	
156211	mrbdh	mrbd(I)/+h(I); mrbd(I)/+h(II)	mrbd (I), -h (I); mrbd (I), -h (II)	n. f., pers. pn./morph.; n. f., adv. functor	bedspread, his /her (hers) / its; bedspread, to	
156212	ytn	!y!(ytn[	/y-t-n/	vb	to give/to grant	
# KTU 1.179 35						
156213	xxxnh	?	?	?	?	DULAT: NOT FOUND
156214	w	w	w	conj.	and	
156215	ḫlm	ḫl/m	ḫl	n. m.	pain	
156216	aṯt	aṯ/t=	ảṯt	n. f.	woman	
156217	iṯt	iṯt	ỉṯt	?	?	
156218	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
156219	yṯnyn	!y!ṯny[+n(I); !y!ṯny[+n(II); !y!ṯny[+n(III)	/ṯ-n-y/, -n (I); /ṯ-n-y/, -n (II); /ṯ-n-y/, -n (III)	vb, morph.; vb, pers. pn./morph./vb; vb, pers. pn./morph.	to repeat, Sun; to repeat, me; to repeat, our	
156220	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
156221	ˤnm	ˤn(I)/	ʕn (I)	n. f.	eye	
# KTU 1.179 36						
156222	xxxxr	?	?	?	?	DULAT: NOT FOUND
156223	hpkm	hpk[	/h-p-k/	vb	to overturn	
156224	ahpk	!a!hpk[	/h-p-k/	vb	to overturn	
156225	lbš	lbš/; lbš[	lbš; /l-b-š/	n. m.; vb	clothing; to dress	
156226	wahpkn	?	?	?	?	DULAT: NOT FOUND
156227	ḫlpn	ḫlpn(I)/	ḫlpn (I)	n. m.	Gewand	
# KTU 1.179 37						
156228	xxxm	?	?	?	?	DULAT: NOT FOUND
156229	w	w	w	conj.	and	
156230	yˤdb	!y!ˤdb[	/ʕ-d-b/	vb	to leave > to put in	
156231	d	d	d	det. or rel. functor	the one(s) of	
156232	btkh	bt(II)/+h(I); bt(II)/+h(II)	bt (II), -h (I); bt (II), -h (II)	n. m., pers. pn./morph.; n. m., adv. functor	house, his /her (hers) / its; house, to	
156233	w	w	w	conj.	and	
156234	tqdmnnn	!t!qdm[+n(I); !t!qdm[+n(II); !t!qdm[+n(III)	/q-d-m/, -n (I); /q-d-m/, -n (II); /q-d-m/, -n (III)	vb, morph.; vb, pers. pn./morph./vb; vb, pers. pn./morph.	to proceed, Sun; to proceed, me; to proceed, our	
156235	ilht	il(I)/t=	ỉlt (I)	n. f.	goddess	
# KTU 1.179 38						
156236	xxxn	?	?	?	?	DULAT: NOT FOUND
156237	nrt	nr(t(I)/t;nr(t(II)/t	nrt (I); nrt (II)	n. f.; n. f.	lantern; ploughed land	
156238	il	il(I)/	ỉl (I)	n. m.	god	
156239	špš	špš/	špš	n.	sun	
156240	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156241	ymt	y(I)/m; !y!mt[	ym (I); /m-t/	n. m.; vb	day; to die	
156242	špš	špš/	špš	n.	sun	
# KTU 1.179 39						
156243	xxxḥnt	?	?	?	?	DULAT: NOT FOUND
156244	il	il(I)/	ỉl (I)	n. m.	god	
156245	hn	hn	hn	deictic functor/adv.	behold!	
156246	ksmḥṯ	?	?	?	?	DULAT: NOT FOUND
156247	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
156248	mlkt	mlk(t/t	mlkt	n. f.	queen	
156249	mntn	mnt(I)/+n(I); mnt(I)/+n(II); mnt(I)/+n(III)	mnt (I), -n (I); mnt (I), -n (II); mnt (I), -n (III)	n. f., morph.; n. f., pers. pn./morph./vb; n. f., pers. pn./morph.	portion, Sun; portion, me; portion, our	
# KTU 1.179 40						
156250	spr	spr(II)/; spr[; spr(I)/	spr (II); /s-p-r/; spr (I)	n. m.; vb; n. m.	tablet / register; to count; scribe	
156251	ilmlk	ilmlk/	ỉlmlk	PN	ʾIlimalku/Ilimilku/Elimelek	
156252	šbny	šbny/	šbny	GN	Shubanite	
156253	lmd	lmd/; lmd[	lmd; /l-m-d/	adj. m. or n. m.; vb	trained; to teach	
156254	atn	ytn[	/y-t-n/	vb	to give	
156255	prln	prln/	prln	n. m.	diviner	
# KTU 1.179 41						
156256	r	?	?	?	?	
156257	bbx	?	?	?	?	DULAT: NOT FOUND
156258	w	w	w	conj.	and	
156259	mspr	spr[; mspr/	/s-p-r/; mspr	vb; n. m.	to count; recitation	
156260	hwt	hw(t(I)/t;hw(t(I)/t	hwt (I); hwt (I)	n. f.; n. f.	word/matter; word/matter	
# KTU 1.179 42						
156261	xxrbh	?	?	?	?	DULAT: NOT FOUND
156262	w	w	w	conj.	and	
156263	ind	in/+d	ỉn, -d	n. m., →	lack of,	
156264	ylmdnn	?	?	?	?	DULAT: NOT FOUND
# KTU 1.179 43						
156265	b	b	b	prep.	in	
156266	spr	spr(II)/; spr[; spr(I)/	spr (II); /s-p-r/; spr (I)	n. m.; vb; n. m.	tablet / register; to count; scribe	
